league,date,time,home_team,away_team,home_goals,away_goals,result,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,result_1x2,is_played,is_future,source_file,league_code,league_name_pl
F1,2024-11-24,19:45,Nice,Strasbourg,2,1,H,1.81,3.88,4.54,1.82,4.0,4.82,1.77,3.87,4.5,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-24,16:00,Nantes,Le Havre,0,2,A,1.94,3.3,4.7,1.98,3.47,5.13,1.91,3.28,4.56,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-24,16:00,Auxerre,Angers,1,0,H,1.78,3.8,4.93,1.84,3.88,5.13,1.76,3.72,4.72,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-24,14:00,Lille,Rennes,1,0,H,1.95,3.41,4.48,1.95,3.69,4.6,1.89,3.47,4.4,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-29,19:45,Reims,Lens,0,2,A,3.25,3.31,2.36,3.26,3.46,2.38,3.17,3.3,2.33,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-30,20:00,Paris SG,Nantes,1,1,D,1.16,8.38,17.83,1.21,8.38,18.5,1.17,7.66,15.79,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-30,16:00,Rennes,St Etienne,5,0,H,1.59,4.15,6.19,1.67,4.45,6.2,1.58,4.12,5.88,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-11-30,18:00,Brest,Strasbourg,3,1,H,2.13,3.41,3.75,2.2,3.5,3.75,2.13,3.39,3.55,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-01,14:00,Montpellier,Lille,2,2,D,4.53,3.63,1.88,5.16,3.88,1.88,4.6,3.67,1.8,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-01,16:00,Toulouse,Auxerre,2,0,H,1.68,3.91,5.61,1.72,3.95,5.7,1.68,3.85,5.33,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-01,16:00,Lyon,Nice,4,1,H,1.71,4.24,4.79,1.83,4.33,4.8,1.72,4.16,4.48,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-01,16:00,Le Havre,Angers,0,1,A,2.35,3.09,3.6,2.47,3.14,3.6,2.37,3.05,3.33,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-01,19:45,Marseille,Monaco,2,1,H,2.65,3.51,2.74,2.71,3.6,2.75,2.61,3.45,2.67,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-06,20:00,Auxerre,Paris SG,0,0,D,9.79,6.01,1.3,10.5,6.3,1.33,9.61,5.97,1.29,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-06,18:00,Lille,Brest,3,1,H,1.65,3.76,6.3,1.77,3.82,6.3,1.67,3.71,5.67,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-07,16:00,Monaco,Toulouse,2,0,H,1.89,3.71,4.31,1.92,4.0,4.5,1.87,3.76,4.1,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-07,18:00,Nice,Le Havre,2,1,H,1.62,3.99,6.2,1.62,4.1,6.5,1.6,3.95,6.03,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-07,20:00,Angers,Lyon,0,3,A,5.29,4.26,1.65,5.56,4.4,1.7,5.13,4.21,1.63,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-08,14:00,Lens,Montpellier,2,0,H,1.41,4.82,8.5,1.43,5.0,8.7,1.4,4.85,7.99,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-08,16:00,Strasbourg,Reims,0,0,D,2.5,3.46,2.96,2.6,3.55,3.02,2.49,3.4,2.86,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-08,19:45,St Etienne,Marseille,0,2,A,6.0,4.25,1.59,6.64,4.41,1.67,5.82,4.22,1.57,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-08,16:00,Nantes,Rennes,1,0,H,3.31,3.04,2.52,3.72,3.2,2.52,3.3,3.07,2.4,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-13,19:45,Toulouse,St Etienne,2,1,H,1.46,4.54,7.95,1.48,5.0,8.62,1.41,4.65,7.85,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-14,16:00,Marseille,Lille,1,1,D,2.1,3.52,3.73,2.25,3.57,3.73,2.09,3.43,3.56,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-14,18:00,Auxerre,Lens,2,2,D,4.81,3.84,1.78,4.81,3.97,2.05,4.47,3.71,1.79,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-14,20:00,Reims,Monaco,0,0,D,3.47,3.4,2.24,3.68,3.7,2.25,3.3,3.44,2.19,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-15,16:00,Le Havre,Strasbourg,0,3,A,3.54,3.19,2.31,3.55,3.3,2.5,3.36,3.17,2.28,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-15,16:00,Brest,Nantes,4,1,H,2.33,3.11,3.61,2.47,3.4,3.8,2.27,3.11,3.48,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-15,14:00,Montpellier,Nice,2,2,D,2.86,3.78,2.42,3.3,3.85,2.42,2.9,3.69,2.3,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-15,16:00,Rennes,Angers,2,0,H,1.66,3.8,6.0,1.67,4.2,6.14,1.62,3.86,5.8,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-15,19:45,Paris SG,Lyon,3,1,H,1.35,5.65,7.0,1.43,6.0,8.0,1.37,5.51,7.11,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2024-12-18,20:00,Monaco,Paris SG,2,4,A,4.43,4.1,1.79,4.62,4.1,1.9,4.24,3.95,1.78,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-03,20:00,Nice,Rennes,3,2,H,2.42,3.25,3.26,2.42,3.32,3.38,2.36,3.21,3.15,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-04,16:00,St Etienne,Reims,3,1,H,3.58,3.48,2.17,3.79,3.56,2.19,3.48,3.44,2.11,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-04,18:00,Lille,Nantes,1,1,D,1.52,4.26,7.28,1.58,4.47,7.28,1.51,4.19,6.59,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-04,20:00,Lyon,Montpellier,1,0,H,1.36,5.75,8.06,1.38,6.22,8.5,1.35,5.53,7.78,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-05,14:00,Angers,Brest,2,0,H,3.44,3.14,2.39,3.65,3.42,2.39,3.35,3.17,2.28,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-05,19:45,Marseille,Le Havre,5,1,H,1.32,5.49,11.15,1.34,5.74,11.5,1.3,5.33,10.41,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-05,14:00,Strasbourg,Auxerre,3,1,H,1.85,3.89,4.33,1.88,3.99,4.4,1.81,3.83,4.16,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-05,14:00,Lens,Toulouse,0,1,A,2.02,3.54,3.98,2.07,3.58,4.16,2.0,3.44,3.81,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-10,20:05,Auxerre,Lille,0,0,D,5.02,3.64,1.8,5.15,3.77,1.8,4.86,3.65,1.75,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-10,18:00,Nantes,Monaco,2,2,D,3.84,3.31,2.15,4.93,3.85,2.15,3.87,3.33,2.04,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-11,20:05,Rennes,Marseille,1,2,A,3.28,3.33,2.37,3.49,3.33,2.37,3.24,3.24,2.31,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-11,16:00,Brest,Lyon,2,1,H,3.7,3.46,2.13,3.7,3.67,2.27,3.46,3.51,2.1,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-11,18:00,Reims,Nice,2,4,A,2.93,3.3,2.61,2.98,3.4,2.61,2.85,3.27,2.53,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-12,19:45,Paris SG,St Etienne,2,1,H,1.11,10.68,21.83,1.12,12.83,23.0,1.1,10.63,20.31,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-12,16:15,Montpellier,Angers,1,3,A,2.09,3.38,3.92,2.16,3.57,3.92,2.08,3.37,3.63,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-12,14:00,Le Havre,Lens,1,2,A,6.61,4.11,1.57,6.61,4.2,1.6,6.21,3.99,1.56,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-12,16:15,Toulouse,Strasbourg,1,2,A,2.01,3.47,4.13,2.08,3.72,4.32,1.96,3.5,3.91,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-17,18:00,Montpellier,Monaco,2,1,H,5.38,4.36,1.63,5.38,4.5,1.64,5.09,4.3,1.6,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-17,20:05,Lille,Nice,2,1,H,1.97,3.49,4.26,2.23,3.6,4.26,1.98,3.42,3.96,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-18,16:00,Lens,Paris SG,1,2,A,4.05,3.79,1.93,4.1,4.19,1.93,3.87,3.87,1.87,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-18,18:00,Rennes,Brest,1,2,A,2.03,3.26,4.34,2.05,3.52,4.34,2.0,3.22,4.14,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-18,20:05,Lyon,Toulouse,0,0,D,1.79,3.99,4.54,1.92,4.0,4.54,1.8,3.86,4.22,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-19,19:45,Marseille,Strasbourg,1,1,D,1.61,4.35,5.6,1.63,4.58,5.6,1.59,4.32,5.3,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-19,16:15,Reims,Le Havre,1,1,D,1.68,3.84,5.72,1.69,3.98,5.72,1.66,3.8,5.41,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-19,16:15,Angers,Auxerre,2,0,H,2.36,3.25,3.39,2.36,3.36,3.48,2.29,3.24,3.26,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-19,14:00,St Etienne,Nantes,1,1,D,3.1,3.32,2.48,3.1,3.38,2.55,2.98,3.22,2.46,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-24,19:45,Auxerre,St Etienne,1,1,D,1.97,3.58,4.15,2.06,3.69,4.15,1.95,3.5,3.93,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-25,18:00,Strasbourg,Lille,2,1,H,3.01,3.25,2.58,3.15,3.41,2.58,3.02,3.22,2.44,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-25,20:05,Paris SG,Reims,1,1,D,1.2,8.21,12.0,1.22,8.76,15.0,1.19,7.97,12.17,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-25,16:00,Monaco,Rennes,3,2,H,1.73,3.84,5.23,1.73,4.08,5.4,1.69,3.87,5.02,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-26,16:15,Lens,Angers,1,0,H,1.5,4.44,7.15,1.54,4.63,7.69,1.49,4.33,6.81,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-26,14:00,Le Havre,Brest,0,1,A,3.45,3.27,2.31,3.52,3.33,2.35,3.34,3.22,2.27,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-26,16:15,Toulouse,Montpellier,1,2,A,1.7,3.99,5.23,1.74,4.07,5.3,1.68,3.92,5.02,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-26,16:15,Nantes,Lyon,1,1,D,4.27,3.77,1.88,4.33,3.78,1.93,4.1,3.68,1.87,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-26,19:45,Nice,Marseille,2,0,H,2.75,3.42,2.69,2.77,3.5,2.73,2.67,3.38,2.64,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-01-31,19:45,Montpellier,Lens,0,2,A,4.39,3.77,1.86,4.39,3.77,1.9,4.22,3.68,1.84,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-01,16:00,Brest,Paris SG,2,5,A,8.86,5.71,1.34,9.2,5.94,1.4,8.44,5.53,1.33,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-01,18:00,Monaco,Auxerre,4,2,H,1.38,5.59,7.8,1.43,5.62,8.5,1.4,5.16,7.21,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-01,20:05,Lille,St Etienne,4,1,H,1.51,4.38,7.05,1.55,4.65,7.5,1.49,4.33,6.75,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-02,16:15,Reims,Nantes,1,2,A,2.29,3.23,3.55,2.3,3.33,3.63,2.23,3.2,3.44,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-02,19:45,Marseille,Lyon,3,2,H,2.1,3.69,3.57,2.12,3.81,3.61,2.06,3.64,3.44,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-02,16:15,Rennes,Strasbourg,1,0,H,1.95,3.49,4.33,2.08,3.55,4.33,1.98,3.4,3.98,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-02,16:15,Angers,Le Havre,1,1,D,1.87,3.44,4.97,1.92,3.61,4.97,1.83,3.44,4.68,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-02,14:00,Toulouse,Nice,1,1,D,3.11,3.36,2.45,3.19,3.37,2.65,2.99,3.28,2.43,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-07,18:00,Nantes,Brest,0,2,A,2.54,3.17,3.11,2.67,3.21,3.21,2.5,3.14,3.04,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-07,20:05,Paris SG,Monaco,4,1,H,1.45,5.48,6.29,1.48,5.62,7.16,1.43,5.41,6.22,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-08,20:05,St Etienne,Rennes,0,2,A,3.09,3.52,2.38,3.61,3.59,2.38,3.12,3.48,2.29,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-08,18:00,Lille,Le Havre,1,2,A,1.24,6.62,12.86,1.28,6.69,14.5,1.23,6.36,12.7,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-08,16:00,Nice,Lens,2,0,H,2.44,3.54,2.98,2.48,3.57,3.05,2.4,3.43,2.94,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-09,16:15,Strasbourg,Montpellier,2,0,H,1.66,4.25,5.19,1.76,4.25,5.27,1.68,4.09,4.9,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-09,16:15,Auxerre,Toulouse,2,2,D,2.99,3.28,2.57,3.09,3.4,2.58,2.95,3.25,2.5,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-09,14:00,Lyon,Reims,4,0,H,1.53,4.57,6.26,1.57,4.8,6.4,1.52,4.49,6.0,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-09,19:45,Angers,Marseille,0,2,A,5.86,4.22,1.61,6.0,4.33,1.64,5.58,4.14,1.6,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-14,19:45,Brest,Auxerre,2,2,D,2.15,3.43,3.67,2.31,3.43,3.69,2.19,3.31,3.49,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-15,20:05,Toulouse,Paris SG,0,1,A,5.98,4.46,1.56,6.5,4.75,1.58,5.76,4.48,1.54,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-15,16:00,Marseille,St Etienne,5,1,H,1.23,7.08,11.61,1.25,7.48,12.5,1.23,6.92,11.19,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-15,18:00,Monaco,Nantes,7,1,H,1.52,4.64,6.33,1.57,4.9,6.5,1.51,4.56,6.06,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-16,19:45,Rennes,Lille,0,2,A,3.1,3.18,2.57,3.17,3.2,2.65,3.01,3.12,2.55,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-16,16:15,Reims,Angers,0,1,A,1.95,3.35,4.58,1.99,3.51,4.58,1.92,3.36,4.38,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-16,16:15,Lens,Strasbourg,0,2,A,1.87,3.86,4.23,1.93,3.86,4.39,1.86,3.74,4.16,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-16,16:15,Le Havre,Nice,1,3,A,5.75,4.19,1.63,5.8,4.2,1.64,5.5,4.1,1.62,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-16,14:00,Montpellier,Lyon,1,4,A,5.62,4.66,1.56,5.62,4.86,1.6,5.37,4.61,1.55,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-21,19:45,Rennes,Reims,1,0,H,2.23,3.42,3.48,2.35,3.5,3.51,2.22,3.38,3.35,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-22,16:00,Lille,Monaco,2,1,H,2.48,3.57,2.91,2.51,3.77,3.3,2.36,3.55,2.96,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-22,18:00,St Etienne,Angers,3,3,D,2.53,3.4,2.95,2.54,3.52,3.1,2.48,3.37,2.9,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-22,20:05,Auxerre,Marseille,3,0,H,5.83,4.41,1.57,6.1,4.5,1.59,5.72,4.37,1.56,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-23,14:00,Nantes,Lens,3,1,H,3.64,3.34,2.2,3.73,3.47,2.23,3.53,3.32,2.17,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-23,16:15,Le Havre,Toulouse,1,4,A,3.82,3.35,2.14,4.1,3.5,2.16,3.8,3.33,2.08,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-23,16:15,Strasbourg,Brest,0,0,D,2.25,3.34,3.52,2.28,3.48,3.65,2.18,3.35,3.45,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-23,16:15,Nice,Montpellier,2,0,H,1.35,5.51,9.22,1.36,5.7,9.3,1.34,5.37,8.81,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-23,19:45,Lyon,Paris SG,2,3,A,5.99,4.79,1.53,6.2,4.9,1.56,5.83,4.68,1.51,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-02-28,19:45,Monaco,Reims,3,0,H,1.38,5.29,8.46,1.39,5.6,9.2,1.37,5.22,8.25,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-01,20:05,Paris SG,Lille,4,1,H,1.35,5.43,9.13,1.4,5.7,9.5,1.34,5.34,8.72,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-01,16:00,St Etienne,Nice,1,3,A,5.18,4.15,1.68,5.5,4.3,1.68,5.09,4.12,1.65,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-01,18:00,Lens,Le Havre,3,4,A,1.41,4.85,8.46,1.45,5.0,9.5,1.4,4.78,8.16,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-02,16:15,Montpellier,Rennes,0,4,A,3.94,3.53,2.03,3.99,3.68,2.12,3.82,3.49,2.02,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-02,16:15,Auxerre,Strasbourg,0,1,A,3.17,3.37,2.41,3.18,3.46,2.51,3.05,3.32,2.42,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-02,19:45,Marseille,Nantes,2,0,H,1.34,5.59,9.17,1.36,5.64,9.17,1.34,5.4,8.54,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-02,14:00,Lyon,Brest,2,1,H,1.74,4.12,4.74,1.77,4.2,5.0,1.71,4.03,4.67,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-02,16:15,Angers,Toulouse,0,4,A,4.09,3.28,2.09,4.1,3.38,2.11,3.94,3.27,2.06,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-07,19:45,Toulouse,Monaco,1,1,D,3.3,3.53,2.26,3.43,3.72,2.29,3.22,3.51,2.22,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-08,16:00,Rennes,Paris SG,1,4,A,4.92,4.21,1.69,5.25,4.32,1.75,4.8,4.1,1.68,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-08,18:00,Lille,Montpellier,1,0,H,1.42,4.9,7.97,1.46,5.2,8.6,1.41,4.83,7.63,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-08,20:05,Marseille,Lens,0,1,A,1.51,4.5,6.72,1.57,4.7,6.8,1.5,4.46,6.35,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-09,14:00,Brest,Angers,2,0,H,1.69,3.75,5.82,1.74,3.91,5.82,1.68,3.73,5.44,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-09,16:15,Le Havre,St Etienne,1,1,D,2.48,3.42,3.01,2.48,3.53,3.3,2.35,3.4,3.06,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-09,16:15,Nantes,Strasbourg,0,1,A,3.02,3.4,2.49,3.1,3.5,2.54,2.94,3.4,2.42,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-09,16:15,Reims,Auxerre,0,2,A,2.61,3.27,2.95,2.61,3.37,3.2,2.49,3.26,2.96,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-09,19:45,Nice,Lyon,0,2,A,2.16,3.61,3.46,2.23,3.65,3.68,2.12,3.55,3.42,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-14,19:45,Nice,Auxerre,1,1,D,1.59,4.22,6.0,1.67,4.3,6.0,1.6,4.14,5.56,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-15,18:00,Angers,Monaco,0,2,A,8.01,5.21,1.4,8.5,5.4,1.44,7.74,5.03,1.39,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-15,16:00,Nantes,Lille,1,0,H,4.31,3.45,1.97,4.54,3.48,2.03,4.1,3.38,1.96,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-15,20:05,Lens,Rennes,1,0,H,2.05,3.47,3.94,2.1,3.5,4.0,2.03,3.41,3.8,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-16,16:15,Montpellier,St Etienne,0,2,A,2.3,3.74,3.07,2.42,3.74,3.19,2.34,3.57,2.94,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-16,16:15,Brest,Reims,0,0,D,1.68,3.79,5.81,1.75,3.87,6.0,1.67,3.75,5.5,X,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-16,19:45,Paris SG,Marseille,3,1,H,1.33,5.65,9.02,1.37,6.0,9.2,1.33,5.48,8.45,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-16,16:15,Strasbourg,Toulouse,2,1,H,2.63,3.33,2.89,2.73,3.35,2.94,2.6,3.25,2.81,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-16,14:00,Lyon,Le Havre,4,2,H,1.26,6.38,10.53,1.3,6.63,11.0,1.26,6.22,10.07,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-28,19:45,Strasbourg,Lyon,4,2,H,2.71,3.62,2.62,2.85,3.71,2.62,2.67,3.56,2.54,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-29,20:05,Monaco,Nice,2,1,H,1.92,3.8,4.09,1.95,3.98,4.25,1.87,3.83,3.95,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-29,16:00,Reims,Marseille,3,1,H,5.52,3.98,1.67,5.78,4.14,1.69,5.25,3.94,1.64,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-29,18:00,St Etienne,Paris SG,1,6,A,10.42,6.97,1.25,13.0,7.5,1.27,10.63,6.88,1.23,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-30,16:15,Angers,Rennes,0,3,A,4.07,3.28,2.09,4.07,3.49,2.15,3.77,3.29,2.07,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-30,19:45,Lille,Lens,1,0,H,2.09,3.4,3.91,2.11,3.5,4.28,2.01,3.36,3.94,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-30,16:15,Auxerre,Montpellier,1,0,H,1.86,3.85,4.29,1.86,4.0,4.8,1.8,3.8,4.27,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-30,16:15,Le Havre,Nantes,3,2,H,3.19,3.26,2.45,3.23,3.32,2.51,3.05,3.2,2.42,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-03-30,14:00,Toulouse,Brest,2,4,A,2.04,3.43,4.07,2.1,3.49,4.07,2.03,3.38,3.81,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-04,19:45,Nice,Nantes,1,2,A,1.5,4.52,6.77,1.53,4.52,7.17,1.48,4.39,6.78,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-05,18:00,Brest,Monaco,2,1,H,4.57,3.89,1.81,4.63,3.95,1.85,4.36,3.8,1.8,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-05,20:05,Lyon,Lille,2,1,H,2.31,3.5,3.23,2.36,3.61,3.25,2.29,3.52,3.07,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-05,16:00,Paris SG,Angers,1,0,H,1.13,9.74,20.32,1.15,10.0,21.0,1.13,9.17,18.34,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-06,14:00,Lens,St Etienne,1,0,H,1.6,4.43,5.56,1.64,4.45,5.9,1.6,4.25,5.34,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-06,16:15,Montpellier,Le Havre,0,2,A,2.58,3.44,2.87,2.58,3.45,2.93,2.52,3.37,2.82,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-06,16:15,Reims,Strasbourg,0,1,A,3.55,3.53,2.16,3.8,3.66,2.19,3.47,3.52,2.11,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-06,16:15,Rennes,Auxerre,0,1,A,1.92,3.73,4.18,1.95,3.75,4.38,1.88,3.66,4.11,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-06,19:45,Marseille,Toulouse,3,2,H,1.75,3.96,4.75,1.75,4.11,5.02,1.72,3.96,4.58,1,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-11,19:45,Lens,Reims,0,2,A,1.61,4.07,6.12,1.62,4.2,6.17,1.58,4.07,5.8,2,True,False,FRANCE_2425.csv,FRA,Francja
F1,2025-04-12,20:05,Strasbourg,Nice,2,2,D,2.95,3.45,2.51,2.95,3.5,2.55,2.82,3.43,2.47,X,True,False,FRANCE_2425.csv,FRA,Francja
