league,date,time,home_team,away_team,home_goals,away_goals,result,ps_home_odds,ps_draw_odds,ps_away_odds,max_home_odds,max_draw_odds,max_away_odds,avg_home_odds,avg_draw_odds,avg_away_odds,result_1x2,is_played,is_future,source_file,league_code,league_name_pl
I1,2025-12-12,19:45,Lecce,Pisa,1,0,H,2.61,2.86,3.39,2.54,2.88,3.45,2.46,2.81,3.32,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-13,14:00,Torino,Cremonese,1,0,H,2.08,3.44,3.89,2.0,3.5,4.0,1.99,3.36,3.84,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-13,19:45,Atalanta,Cagliari,2,1,H,1.35,5.28,9.55,1.35,5.33,9.5,1.33,5.07,9.09,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-13,17:00,Parma,Lazio,0,1,A,4.0,3.22,2.14,3.9,3.3,2.1,3.78,3.16,2.08,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-14,19:45,Bologna,Juventus,0,1,A,3.48,3.2,2.34,3.4,3.25,2.5,3.27,3.17,2.27,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-14,14:00,Fiorentina,Verona,1,2,A,2.03,3.2,4.47,2.05,3.4,4.33,1.98,3.18,4.15,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-14,17:00,Genoa,Inter,1,2,A,7.52,4.37,1.49,7.5,4.33,1.55,7.15,4.11,1.47,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-14,11:30,Milan,Sassuolo,2,2,D,1.48,4.5,7.7,1.5,4.5,7.5,1.48,4.24,6.75,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-14,14:00,Udinese,Napoli,1,0,H,4.84,3.37,1.9,4.75,3.4,1.91,4.47,3.29,1.87,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-15,19:45,Roma,Como,1,0,H,2.26,3.17,3.71,2.25,3.14,3.7,2.2,3.06,3.58,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-20,17:00,Lazio,Cremonese,0,0,D,1.56,4.02,7.02,1.57,4.1,7.0,1.54,3.92,6.47,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-20,19:45,Juventus,Roma,2,1,H,2.05,3.18,4.44,2.05,3.2,4.5,2.0,3.09,4.21,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-21,17:00,Fiorentina,Udinese,5,1,H,2.18,3.26,3.79,2.12,3.4,4.0,2.07,3.2,3.77,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-21,19:45,Genoa,Atalanta,0,1,A,4.0,3.3,2.1,4.0,3.3,2.1,3.8,3.19,2.06,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-21,11:30,Cagliari,Pisa,2,2,D,2.04,3.22,4.5,2.05,3.3,4.5,1.99,3.14,4.17,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-21,14:00,Sassuolo,Torino,0,1,A,2.43,3.15,3.35,2.38,3.25,3.4,2.32,3.1,3.24,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-27,19:45,Pisa,Juventus,0,2,A,7.74,4.28,1.49,8.0,4.33,1.5,7.42,4.11,1.47,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-27,14:00,Torino,Cagliari,1,2,A,1.83,3.42,5.27,1.83,3.4,5.25,1.8,3.32,4.87,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-27,17:00,Udinese,Lazio,1,1,D,3.34,2.98,2.55,3.3,3.0,2.55,3.2,2.87,2.5,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-27,11:30,Parma,Fiorentina,1,0,H,3.86,3.28,2.15,3.75,3.4,2.15,3.62,3.24,2.1,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-27,14:00,Lecce,Como,0,3,A,5.09,3.34,1.88,5.0,3.4,1.9,4.67,3.3,1.83,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-28,17:00,Bologna,Sassuolo,1,1,D,2.01,3.3,4.36,2.05,3.4,4.2,1.99,3.27,3.96,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-28,11:30,Milan,Verona,3,0,H,1.38,4.89,9.66,1.4,5.0,10.0,1.37,4.69,8.64,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-28,14:00,Cremonese,Napoli,0,2,A,7.14,3.85,1.59,7.0,3.9,1.6,6.49,3.77,1.56,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-28,19:45,Atalanta,Inter,0,1,A,3.51,3.56,2.16,3.6,3.6,2.12,3.41,3.45,2.07,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2025-12-29,19:45,Roma,Genoa,3,1,H,1.61,3.72,6.55,1.62,3.75,7.0,1.58,3.66,6.42,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-02,19:45,Cagliari,Milan,0,1,A,6.75,3.95,1.59,6.8,3.9,1.6,6.24,3.78,1.56,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-03,19:45,Atalanta,Roma,1,0,H,2.34,3.11,3.6,2.33,3.1,3.5,2.28,3.05,3.37,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-03,17:00,Juventus,Lecce,1,1,D,1.25,6.0,14.87,1.25,6.0,15.0,1.23,5.68,13.53,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-03,14:00,Genoa,Pisa,1,1,D,1.92,3.19,5.14,1.95,3.2,5.1,1.9,3.07,4.75,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-03,11:30,Como,Udinese,1,0,H,1.79,3.55,5.2,1.84,3.65,5.0,1.75,3.53,4.75,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-03,14:00,Sassuolo,Parma,1,1,D,2.03,3.29,4.31,2.1,3.35,4.2,2.01,3.22,3.9,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-04,17:00,Verona,Torino,0,3,A,2.74,2.94,3.1,2.75,2.94,3.1,2.66,2.85,2.96,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-04,19:45,Inter,Bologna,3,1,H,1.41,4.95,8.14,1.44,5.0,8.0,1.39,4.77,7.55,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-04,11:30,Lazio,Napoli,0,2,A,4.01,3.09,2.2,4.0,3.0,2.2,3.79,2.98,2.16,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-04,14:00,Fiorentina,Cremonese,1,0,H,1.74,3.82,5.07,1.75,3.8,5.0,1.71,3.7,4.8,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-06,19:45,Sassuolo,Juventus,0,3,A,5.79,3.75,1.68,5.6,3.8,1.7,5.34,3.68,1.66,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-06,14:00,Pisa,Como,0,3,A,5.42,3.56,1.77,5.33,3.6,1.8,4.95,3.44,1.76,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-06,17:00,Lecce,Roma,0,2,A,5.45,3.46,1.78,5.4,3.5,1.8,5.06,3.38,1.76,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-07,19:45,Torino,Udinese,1,2,A,2.25,3.1,3.84,2.25,3.1,3.75,2.2,3.04,3.59,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-07,17:30,Bologna,Atalanta,0,2,A,3.24,3.33,2.39,3.13,3.35,2.4,3.04,3.22,2.36,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-07,17:30,Napoli,Verona,2,2,D,1.32,5.25,12.3,1.35,5.0,13.5,1.31,4.87,11.0,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-07,19:45,Lazio,Fiorentina,2,2,D,2.39,3.12,3.47,2.4,3.1,3.5,2.34,3.02,3.29,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-07,19:45,Parma,Inter,0,2,A,9.84,5.38,1.34,10.5,5.4,1.36,9.41,5.12,1.32,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-08,19:45,Milan,Genoa,1,1,D,1.49,4.2,8.3,1.5,4.2,8.5,1.46,4.01,7.87,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-08,17:30,Cremonese,Cagliari,2,2,D,2.53,2.89,3.5,2.5,2.92,3.45,2.44,2.86,3.31,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-10,19:45,Atalanta,Torino,2,0,H,1.6,3.81,6.79,1.6,3.9,7.0,1.58,3.77,6.26,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-10,17:00,Roma,Sassuolo,2,0,H,1.73,3.44,6.05,1.73,3.7,5.8,1.68,3.54,5.49,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-10,14:00,Udinese,Pisa,2,2,D,1.94,3.2,4.94,1.95,3.4,4.8,1.89,3.26,4.4,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-10,14:00,Como,Bologna,1,1,D,2.01,3.29,4.39,2.0,3.4,4.35,1.95,3.27,4.11,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-11,11:30,Lecce,Parma,1,2,A,2.9,2.94,2.92,2.88,2.9,2.95,2.77,2.87,2.83,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-11,14:00,Fiorentina,Milan,1,1,D,3.54,3.32,2.25,3.4,3.35,2.28,3.3,3.26,2.21,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-11,17:00,Verona,Lazio,0,1,A,3.65,2.95,2.41,3.75,2.9,2.37,3.54,2.85,2.33,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-11,19:45,Inter,Napoli,2,2,D,1.74,3.59,5.57,1.75,3.55,5.75,1.71,3.46,5.3,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-12,17:30,Genoa,Cagliari,3,0,H,2.2,2.98,4.21,2.2,3.05,4.2,2.14,2.93,3.96,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-12,19:45,Juventus,Cremonese,5,0,H,1.25,6.39,12.43,1.27,6.0,13.0,1.24,5.84,11.5,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-14,17:30,Napoli,Parma,0,0,D,1.33,5.33,10.3,1.33,5.5,12.0,1.29,5.17,10.77,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-14,19:45,Inter,Lecce,1,0,H,1.14,9.03,20.01,1.2,8.0,20.0,1.16,7.36,16.16,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-15,17:30,Verona,Bologna,2,3,A,,,,3.8,3.2,2.2,3.72,3.08,2.14,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-15,19:45,Como,Milan,1,3,A,,,,3.2,3.25,2.4,3.08,3.16,2.37,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-16,19:45,Pisa,Atalanta,1,1,D,,,,6.75,4.2,1.57,6.11,4.06,1.53,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-17,17:00,Napoli,Sassuolo,1,0,H,,,,1.48,4.4,8.5,1.43,4.19,7.94,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-17,19:45,Cagliari,Juventus,1,0,H,,,,7.5,4.2,1.55,6.8,3.97,1.51,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-17,14:00,Udinese,Inter,0,1,A,,,,8.0,4.5,1.5,6.87,4.37,1.46,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-18,17:00,Torino,Roma,0,2,A,,,,4.75,3.3,2.0,4.32,3.27,1.91,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-18,19:45,Milan,Lecce,1,0,H,,,,1.3,5.33,13.0,1.28,5.11,11.56,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-18,11:30,Parma,Genoa,0,0,D,,,,2.9,2.8,3.0,2.84,2.73,2.9,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-18,14:00,Bologna,Fiorentina,1,2,A,,,,2.38,3.33,3.15,2.33,3.28,3.05,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-19,17:30,Cremonese,Verona,0,0,D,,,,2.5,3.1,3.35,2.4,3.01,3.18,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-19,19:45,Lazio,Como,0,3,A,,,,3.25,2.9,2.65,3.11,2.85,2.56,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-23,19:45,Inter,Pisa,6,2,H,,,,1.3,6.25,11.0,1.26,5.88,10.08,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-24,17:00,Fiorentina,Cagliari,1,2,A,,,,1.84,3.6,5.0,1.79,3.46,4.67,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-24,14:00,Como,Torino,6,0,H,,,,1.57,4.2,6.66,1.52,4.01,6.43,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-24,19:45,Lecce,Lazio,0,0,D,,,,4.75,3.0,2.05,4.5,2.93,2.0,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-25,19:45,Roma,Milan,1,1,D,,,,2.75,3.05,3.0,2.66,2.95,2.89,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-25,17:00,Juventus,Napoli,3,0,H,,,,1.96,3.2,4.75,1.91,3.12,4.57,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-25,14:00,Atalanta,Parma,4,0,H,,,,1.36,5.25,10.0,1.33,4.9,9.22,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-25,11:30,Sassuolo,Cremonese,1,0,H,,,,2.1,3.3,4.2,2.04,3.1,4.02,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-25,14:00,Genoa,Bologna,3,2,H,,,,3.33,3.1,2.45,3.23,2.98,2.4,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-26,19:45,Verona,Udinese,1,3,A,,,,3.0,2.9,2.75,2.92,2.86,2.69,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-30,19:45,Lazio,Genoa,3,2,H,,,,2.28,3.0,4.0,2.23,2.87,3.77,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-31,19:45,Cagliari,Verona,4,0,H,,,,2.25,3.13,4.0,2.18,2.98,3.74,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-31,14:00,Pisa,Sassuolo,1,3,A,,,,3.2,3.2,2.5,3.06,3.08,2.43,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-01-31,17:00,Napoli,Fiorentina,2,1,H,,,,2.0,3.35,4.5,1.92,3.22,4.3,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-01,19:45,Parma,Juventus,1,4,A,,,,9.5,4.7,1.44,8.61,4.48,1.38,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-01,17:00,Cremonese,Inter,0,2,A,,,,13.0,6.1,1.27,12.08,5.8,1.23,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-01,11:30,Torino,Lecce,1,0,H,,,,2.15,3.0,4.25,2.12,2.88,4.05,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-01,14:00,Como,Atalanta,0,0,D,,,,2.38,3.4,3.45,2.3,3.24,3.17,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-02,19:45,Udinese,Roma,1,0,H,,,,4.6,3.25,2.0,4.35,3.12,1.95,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-03,19:45,Bologna,Milan,0,3,A,,,,3.2,3.14,2.5,3.06,3.09,2.44,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-06,19:45,Verona,Pisa,0,0,D,,,,2.63,3.0,3.25,2.54,2.88,3.12,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-07,17:00,Genoa,Napoli,2,3,A,,,,4.4,3.1,2.1,4.13,2.99,2.05,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-07,19:45,Fiorentina,Torino,2,2,D,,,,1.73,3.9,5.4,1.69,3.76,4.93,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-08,19:45,Juventus,Lazio,2,2,D,,,,1.42,4.6,10.0,1.39,4.37,8.65,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-08,17:00,Sassuolo,Inter,0,5,A,,,,8.0,4.75,1.48,7.15,4.5,1.43,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-08,11:30,Bologna,Parma,0,1,A,,,,1.64,4.0,5.6,1.62,3.84,5.45,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-08,14:00,Lecce,Udinese,2,1,H,,,,2.95,2.88,2.9,2.87,2.76,2.86,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-09,19:45,Roma,Cagliari,2,0,H,,,,1.5,4.2,8.0,1.47,4.05,7.48,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-09,17:30,Atalanta,Cremonese,2,1,H,,,,1.38,5.0,9.5,1.35,4.9,8.5,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-13,19:45,Pisa,Milan,1,2,A,,,,7.0,4.0,1.6,6.48,3.82,1.54,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-14,14:00,Como,Fiorentina,1,2,A,,,,1.73,4.1,5.25,1.68,3.9,4.83,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-14,17:00,Lazio,Atalanta,0,2,A,,,,3.5,3.4,2.25,3.35,3.22,2.2,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-14,19:45,Inter,Juventus,3,2,H,,,,2.05,3.5,4.1,2.02,3.29,3.85,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-15,11:30,Udinese,Sassuolo,1,2,A,,,,2.63,3.1,3.1,2.58,2.97,2.97,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-15,19:45,Napoli,Roma,2,2,D,,,,2.5,2.88,3.5,2.47,2.8,3.33,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-15,17:00,Torino,Bologna,1,2,A,,,,3.1,3.2,2.5,2.97,3.12,2.46,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-15,14:00,Cremonese,Genoa,0,0,D,,,,3.5,2.9,2.5,3.36,2.83,2.43,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-15,14:00,Parma,Verona,2,1,H,,,,2.3,3.0,3.75,2.24,2.92,3.66,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-16,19:45,Cagliari,Lecce,0,2,A,,,,2.45,2.88,3.6,2.38,2.81,3.48,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-18,19:45,Milan,Como,1,1,D,,,,2.6,3.1,3.3,2.49,2.98,3.08,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-20,19:45,Sassuolo,Verona,3,0,H,,,,1.8,3.5,5.33,1.75,3.4,5.04,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-21,17:00,Lecce,Inter,0,2,A,,,,8.0,4.25,1.51,7.11,4.13,1.47,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-21,19:45,Cagliari,Lazio,0,0,D,,,,3.5,3.0,2.5,3.35,2.87,2.39,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-21,14:00,Juventus,Como,0,2,A,,,,2.15,3.5,3.65,2.08,3.35,3.5,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-22,19:45,Roma,Cremonese,3,0,H,,,,1.33,5.5,11.0,1.3,5.19,9.94,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-22,17:00,Milan,Parma,0,1,A,,,,1.33,5.5,11.0,1.3,5.14,9.79,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-22,11:30,Genoa,Torino,3,0,H,,,,2.38,3.0,3.7,2.29,2.89,3.54,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-22,14:00,Atalanta,Napoli,2,1,H,,,,2.5,3.1,3.3,2.43,2.96,3.15,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-23,17:30,Fiorentina,Pisa,1,0,H,,,,1.63,4.0,5.8,1.6,3.94,5.45,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-23,19:45,Bologna,Udinese,1,0,H,,,,1.91,3.5,4.6,1.86,3.4,4.32,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-27,19:45,Parma,Cagliari,1,1,D,,,,2.2,3.0,4.2,2.18,2.92,3.78,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-28,19:45,Inter,Genoa,2,0,H,,,,1.33,5.75,11.0,1.29,5.34,9.68,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-28,14:00,Como,Lecce,3,1,H,,,,1.48,4.6,9.7,1.39,4.39,8.65,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-02-28,17:00,Verona,Napoli,1,2,A,,,,6.75,3.7,1.67,6.19,3.53,1.61,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-01,11:30,Cremonese,Milan,0,2,A,,,,9.0,5.0,1.41,8.17,4.73,1.37,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-01,14:00,Sassuolo,Atalanta,2,1,H,,,,3.35,3.4,2.28,3.22,3.31,2.22,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-01,17:00,Torino,Lazio,2,0,H,,,,2.9,2.9,2.88,2.82,2.82,2.82,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-01,19:45,Roma,Juventus,3,3,D,,,,2.62,3.2,2.9,2.58,3.06,2.84,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-02,17:30,Pisa,Bologna,0,1,A,,,,4.5,3.4,1.92,4.29,3.31,1.88,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-02,19:45,Udinese,Fiorentina,3,0,H,,,,3.4,3.1,2.38,3.23,3.05,2.34,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-06,19:45,Napoli,Torino,2,1,H,,,,1.57,4.0,7.0,1.53,3.85,6.48,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-07,19:45,Juventus,Pisa,4,0,H,,,,1.22,7.5,15.0,1.19,6.63,13.62,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-07,17:00,Atalanta,Udinese,2,2,D,,,,1.73,3.75,5.5,1.69,3.63,5.05,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-07,14:00,Cagliari,Como,1,2,A,,,,7.0,4.2,1.55,6.58,4.02,1.51,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-08,17:00,Genoa,Roma,2,1,H,,,,4.5,3.2,2.05,4.2,3.12,1.98,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-08,11:30,Lecce,Cremonese,2,1,H,,,,2.35,3.0,3.6,2.28,2.91,3.53,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-08,14:00,Bologna,Verona,1,2,A,,,,1.62,3.9,6.33,1.59,3.75,5.95,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-08,14:00,Fiorentina,Parma,0,0,D,,,,1.75,3.7,5.5,1.72,3.57,5.0,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-08,19:45,Milan,Inter,1,0,H,,,,3.25,3.25,2.45,3.12,3.12,2.37,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-09,19:45,Lazio,Sassuolo,2,1,H,,,,2.25,3.25,3.6,2.2,3.16,3.38,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-13,19:45,Torino,Parma,4,1,H,,,,2.28,3.0,3.8,2.25,2.92,3.61,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-14,14:00,Inter,Atalanta,1,1,D,,,,1.52,4.6,6.25,1.49,4.44,5.89,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-14,17:00,Napoli,Lecce,2,1,H,,,,1.47,4.5,9.5,1.43,4.19,8.04,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-14,19:45,Udinese,Juventus,0,1,A,,,,6.5,4.2,1.55,6.12,4.05,1.52,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-15,17:00,Como,Roma,2,1,H,,,,2.14,3.2,4.0,2.06,3.1,3.88,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-15,14:00,Sassuolo,Bologna,0,1,A,,,,2.4,3.25,3.25,2.37,3.18,3.05,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-15,19:45,Lazio,Milan,1,0,H,,,,4.75,3.5,1.85,4.46,3.45,1.81,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-15,11:30,Verona,Genoa,0,2,A,,,,3.5,3.0,2.4,3.35,2.9,2.37,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-15,14:00,Pisa,Cagliari,3,1,H,,,,2.6,3.0,3.2,2.55,2.86,3.06,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-16,19:45,Cremonese,Fiorentina,1,4,A,,,,4.33,3.5,1.94,4.18,3.36,1.89,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-20,19:45,Genoa,Udinese,0,2,A,,,,2.22,3.2,3.75,2.16,3.05,3.68,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-20,17:30,Cagliari,Napoli,0,1,A,,,,6.0,3.4,1.75,5.45,3.37,1.71,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-21,19:45,Juventus,Sassuolo,1,1,D,,,,1.3,6.0,11.0,1.27,5.73,9.82,X,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-21,14:00,Parma,Cremonese,0,2,A,,,,2.33,3.15,3.7,2.21,3.04,3.52,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-21,17:00,Milan,Torino,3,2,H,,,,1.38,5.0,10.0,1.34,4.79,8.93,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-22,11:30,Como,Pisa,5,0,H,,,,1.33,5.8,13.0,1.29,5.34,10.1,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-22,14:00,Atalanta,Verona,1,0,H,,,,1.4,5.0,9.0,1.37,4.59,8.55,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-22,14:00,Bologna,Lazio,0,2,A,,,,2.33,3.25,3.35,2.29,3.12,3.26,2,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-22,17:00,Roma,Lecce,1,0,H,,,,1.53,4.2,8.0,1.48,3.99,7.35,1,True,False,ITALY_2526.csv,ITA,Włochy
I1,2026-03-22,19:45,Fiorentina,Inter,1,1,D,,,,5.33,4.2,1.63,5.22,4.02,1.6,X,True,False,ITALY_2526.csv,ITA,Włochy
